actor_id,canonical_name,mitre_group_id,is_profiled,catalog_slugs,mention_source_count,mention_count,aliases
actor-census--mitre:G1030,Agrius,G1030,true,"[""agrius""]",24,75,"[""Agonizing Serpens"", ""Agrius"", ""AMERICIUM"", ""BlackShadow"", ""Deadwood"", ""DEV-0227 (AMERICIUM)"", ""Pink Sandstorm"", ""SharpBoys""]"
actor-census--sha256:2f183a4e64493af3f377f745eda502363cd3e7ef6e4d266d444758de0a85fcc8,Anonymous,,true,"[""anonymous""]",49,131,"[""Anonymous""]"
actor-census--mitre:G1028,APT-C-23,G1028,true,"[""arid-viper""]",32,96,"[""APT-C-23"", ""APT_C_23"", ""Arid Viper"", ""AridViper"", ""Big Bang APT"", ""Desert Falcon"", ""Grey Karkadann"", ""Mantis"", ""TAG-63"", ""Two-tailed Scorpion""]"
actor-census--mitre:G0099,APT-C-36,G0099,true,"[""blind-eagle""]",23,60,"[""AguilaCiega"", ""APT-C-36"", ""APT-Q-98"", ""Blind Eagle"", ""TAG-144""]"
actor-census--mitre:G0007,APT28,G0007,true,"[""apt28""]",142,528,"[""APT28"", ""Fancy Bear"", ""Forest Blizzard"", ""FROZENLAKE"", ""Grizzly Steppe"", ""Group 74"", ""GruesomeLarch"", ""IRON TWILIGHT"", ""Pawn Storm"", ""Sednit"", ""SIG40"", ""SNAKEMACKEREL"", ""Sofacy"", ""STRONTIUM"", ""Strontium"", ""Swallowtail"", ""TG-4127"", ""Threat Group-4127"", ""Tsar Team""]"
actor-census--mitre:G0016,APT29,G0016,true,"[""apt29""]",120,449,"[""APT29"", ""Blue Kitsune"", ""Cozer"", ""Cozy Bear"", ""Cozy Duke"", ""CozyCar"", ""CozyDuke"", ""Dark Halo"", ""Dukes"", ""EuroAPT"", ""Fritillary"", ""Group 100"", ""Hammer Toss"", ""IRON HEMLOCK"", ""IRON RITUAL"", ""Midnight Blizzard"", ""Minidionis"", ""NOBELIUM"", ""NobleBaron"", ""Office Monkeys / TEMP.Monkeys"", ""SeaDuke"", ""Silver Fish"", ""SolarStorm"", ""StellarParticle"", ""The Dukes"", ""UNC2452"", ""UNC3524"", ""YTTRIUM"", ""Yttrium / StellarParticle / UNC3524 / Cranefly""]"
actor-census--mitre:G0022,APT3,G0022,true,"[""apt3""]",12,40,"[""APT3"", ""Boyusec – the Guangzhou Boyu Information Technology Company"", ""Buckeye"", ""Gothic Panda"", ""Group 6"", ""Pirpi"", ""TG-0110"", ""Threat Group-0110"", ""UPS Team""]"
actor-census--mitre:G0050,APT32,G0050,true,"[""oceanlotus""]",46,157,"[""APT-C-00"", ""APT32"", ""BISMUTH"", ""Canvas Cyclone"", ""CyberOne Security, CyberOne Technologies, Hành Tinh Company Limited, Planet and Diacauso"", ""Ocean Lotus"", ""OceanLotus"", ""SeaLotus"", ""SectorF01""]"
actor-census--mitre:G0067,APT37,G0067,true,"[""apt37""]",71,257,"[""APT37"", ""Group123"", ""InkySquid"", ""Reaper"", ""Ricochet Chollima"", ""ScarCruft"", ""TEMP.Reaper""]"
actor-census--sha256:4c8e2dafe7fb4371851ff5e97f95bd09007c9e3eaa219045189d6aa53780b42c,APT37,,true,"[""apt37""]",81,273,"[""APT37"", ""Group 123"", ""Reaper"", ""Red Eyes"", ""Ricochet Chollima"", ""ScarCruft"", ""THALLIUM"", ""Venus 121 (금성121)""]"
actor-census--mitre:G0087,APT39,G0087,true,"[""apt39""]",18,60,"[""APT39"", ""Cadelle"", ""Chafer"", ""ITG07"", ""Rana"", ""Remix Kitten""]"
actor-census--mitre:G0096,APT41,G0096,true,"[""apt41""]",43,132,"[""APT41"", ""BARIUM"", ""Brass Typhoon"", ""Wicked Panda""]"
actor-census--sha256:7f40f4c9607cd232ef9e0f6fc027f557a3d618cad9b53435812cb304646d32ec,APT43,,true,"[""apt43"", ""kimsuky""]",97,357,"[""APT43"", ""Kimsuky""]"
actor-census--sha256:aa14b9b59ffa8e8f55d12212cf613e77f4a1bae7650bc34a607667149daa619c,BadMagic,,true,"[""badmagic""]",0,0,"[""BadMagic""]"
actor-census--mitre:G1002,BITTER,G1002,true,"[""bitter""]",35,122,"[""APT-C-08"", ""Bitter"", ""BITTER"", ""Manling Flower (Manlinghua)"", ""T-APT-17""]"
actor-census--mitre:G0098,BlackTech,G0098,true,"[""blacktech""]",16,42,"[""BlackTech"", ""G0098"", ""Palmerworm"", ""Phantom of Routers""]"
actor-census--sha256:f9ef9b00aadfea0f896c49917cd0be013a9ea8efccced285e943977706e7ba06,Brass Typhoon,,true,"[""apt41""]",40,121,"[""APT41"", ""BARIUM"", ""Brass Typhoon""]"
actor-census--mitre:G0060,BRONZE BUTLER,G0060,true,"[""tick""]",17,59,"[""BRONZE BUTLER"", ""REDBALDKNIGHT"", ""Tick""]"
actor-census--sha256:68fbf4b1ad6d8b0572870bbdd6420a91a73ef4d293f054bffbd54b3ef19fef0c,BuhTrap,,true,"[""buhtrap""]",7,26,"[""Buhtrap"", ""BuhTrap"", ""Ratopak""]"
actor-census--sha256:d2f8f1ac504b969243dfec735c5ce897c40dc6f7f49c6d6b90bd06920a96cd29,Caramel Tsunami,,true,"[""candiru""]",17,46,"[""Candiru"", ""Caramel Tsunami"", ""SOURGUM""]"
actor-census--mitre:G0008,Carbanak,G0008,true,"[""carbanak""]",17,44,"[""Anunak"", ""Carbanak"", ""Carbanak Group"", ""Carbon Spider""]"
actor-census--sha256:83d152812bf09572a346dd563dd0d4611ed3256980e72cd7a2a3d64ef436733e,Cellebrite,,true,"[""cellebrite""]",5,18,"[""Cellebrite""]"
actor-census--mitre:G0142,Confucius,G0142,true,"[""confucius""]",27,79,"[""Confucius"", ""Confucius APT""]"
actor-census--sha256:48dba4d0474923b9669dff7db7487211dca1870102762a7a2ffcf65a092fb973,Crimson Sandstorm,,true,"[""tortoiseshell""]",16,37,"[""Crimson Sandstorm"", ""CURIUM"", ""TA456"", ""Tortoise Shell""]"
actor-census--mitre:G1012,CURIUM,G1012,true,"[""tortoiseshell""]",16,38,"[""Crimson Sandstorm"", ""CURIUM"", ""TA456"", ""Tortoise Shell"", ""Tortoiseshell"", ""Yellow Liderc""]"
actor-census--sha256:73f0cf83b000080d46302070318f7bb6d035e014446c7eb06dcc3c201000d2a8,Cytrox,,true,"[""cytrox""]",14,41,"[""Cytrox""]"
actor-census--mitre:G0012,Darkhotel,G0012,true,"[""darkhotel""]",34,118,"[""APT-C-06, SHADOW CRANE, T-APT-02, SIG25 (NSA)"", ""Dark Hotel"", ""Darkhotel"", ""DarkHotel"", ""DUBNIUM"", ""Dubnium (Microsoft)"", ""Karba"", ""Luder"", ""Nemim"", ""Tapaoux"", ""Tardigrade Spider"", ""Zigzag Hail""]"
actor-census--mitre:G0009,Deep Panda,G0009,true,"[""winnti""]",21,70,"[""APT19"", ""Black Vine"", ""Deep Panda"", ""Group 13"", ""KungFu Kittens"", ""PinkPanther"", ""Sh3llCr3w"", ""Shell Crew"", ""WebMasters"", ""Winnti Group""]"
actor-census--sha256:eefee5860d2c37e007549505f5f6cd8baf3690cea682d2858dd250b3e51bd6d5,Donot Team,,true,"[""donot-team""]",23,58,"[""APT-C-35"", ""APTC35"", ""Donot Team"", ""SectorE02""]"
actor-census--sha256:525cf859a59ca0355e6aecb4b758028494c18bcaed38766209ae52e2d3f9b08a,DPRK IT Worker Schemes,,true,"[""dprk-it-workers""]",1,1,"[""DPRK IT Worker Schemes""]"
actor-census--sha256:bbaf4f15722b5a6f2f342fa6c870c1787441bdb8f428769ebde8b1f86835b5f3,Emerald Sleet,,true,"[""kimsuky""]",95,360,"[""Emerald Sleet"", ""Kimsuky"", ""THALLIUM"", ""Velvet Chollima""]"
actor-census--mitre:G0020,Equation,G0020,true,"[""equation-group""]",24,73,"[""Equation"", ""Equation Group""]"
actor-census--sha256:498b060629a790bca8d3888787e55baee8174255983856313a6cb18c77e00fdf,Equation Group,,true,"[""equation-group""]",15,47,"[""EQGRP"", ""Equation Group"", ""Housefly"", ""Remsec"", ""Tilded Team""]"
actor-census--sha256:7cc2494079eff18082de0bb8b85958e08ed05c04e9d237287dd1db83b325891c,FIN7,,true,"[""carbanak""]",37,124,"[""Anunak"", ""Carbanak"", ""Carbon Spider"", ""FIN7""]"
actor-census--mitre:G0047,Gamaredon Group,G0047,true,"[""gamaredon""]",76,303,"[""ACTINIUM"", ""Aqua Blizzard"", ""Armageddon"", ""BlueAlpha"", ""DEV-0157"", ""FSB 16th & 18th Centers"", ""Gamaredon"", ""Gamaredon Group"", ""IRON TILDEN"", ""Iron Tilden"", ""NastyShrew"", ""Primitive Bear"", ""Shuckworm"", ""Trident Ursa"", ""UNC530""]"
actor-census--sha256:ba2439b2de3f9d49e8bf4a0d6dbb905c9a271f835dd8016ebc67adfadbb88f73,Hazel Sandstorm,,true,"[""apt34""]",52,173,"[""APT34"", ""Cobalt Gypsy"", ""EUROPIUM"", ""Hazel Sandstorm"", ""OilRig""]"
actor-census--sha256:683e664a6df1764d85b3eaa0541450ab729df1f47c2b142bfe5e5acd592defbe,Intellexa,,true,"[""intellexa""]",17,48,"[""Intellexa""]"
actor-census--sha256:499d8ab5c627d3c25bd0f19ee018473737c69508821f59f3ccbe6da5c1e1e138,Kimsuki,,true,"[""kimsuky""]",95,352,"[""CloudDragon"", ""Kimsuki"", ""Kimsuky"", ""TA406 (Proofpoint)"", ""Thallium"", ""Velvet Chollima""]"
actor-census--mitre:G0094,Kimsuky,G0094,true,"[""apt43"", ""kimsuky""]",103,398,"[""APT43"", ""Archipelago"", ""Black Banshee"", ""Earth Kumiho"", ""Emerald Sleet"", ""Kimsuky"", ""PatheticSlug"", ""Springtail"", ""TA427"", ""THALLIUM"", ""Velvet Chollima""]"
actor-census--mitre:G0032,Lazarus Group,G0032,true,"[""lazarus""]",131,487,"[""Appleworm"", ""Bureau 121"", ""Diamond Sleet"", ""Group 77"", ""Guardians of Peace"", ""Hastati Group"", ""HIDDEN COBRA"", ""Hidden Cobra"", ""Labyrinth Chollima"", ""Lazarus"", ""Lazarus Group"", ""NewRomanic Cyber Army Team"", ""Nickel Academy"", ""NICKEL ACADEMY"", ""Unit 121"", ""Whois Hacking Team"", ""ZINC""]"
actor-census--sha256:13b0b47ce18fffb01308bab4d563f33ce506b1d0bd15e9356286e17455dd36b3,London Blue,,true,"[""london-blue""]",2,6,"[""London Blue""]"
actor-census--mitre:G0095,Machete,G0095,true,"[""machete""]",13,54,"[""APT-C-43"", ""El Machete"", ""Machete"", ""Ragua""]"
actor-census--sha256:fe2b3172e7b9a2f702a2dec901e326a4f45ca3c39b4c9abb58d599c4f16f8896,Magecart,,true,"[""magecart""]",10,27,"[""Magecart""]"
actor-census--mitre:G0059,Magic Hound,G0059,true,"[""charming-kitten"", ""tortoiseshell""]",75,274,"[""Ajax Security Team"", ""APT33"", ""APT35"", ""Charming Kitten"", ""COBALT GYPSY"", ""COBALT ILLUSION"", ""Cutting Kitten"", ""DireFate"", ""Elfin"", ""Flying Kitten"", ""Ghambar"", ""Group 26"", ""Group 83"", ""Holmium"", ""iKittens"", ""Imperial Kitten"", ""ITG18"", ""ITSecTeam"", ""Magic Hound"", ""MAGNALLIUM"", ""Mint Sandstorm"", ""Nemesis Kitten"", ""NewsBeef"", ""NEWSCASTER"", ""Newscaster"", ""Parastoo"", ""PHOSPHORUS"", ""Phosphorus"", ""Refined Kitten"", ""Rocket Kitten"", ""Saffron Rose"", ""TA453"", ""TEMP.Beanie"", ""TG-2889"", ""Timberworm"", ""Tortoiseshell""]"
actor-census--mitre:G1013,Metador,G1013,true,"[""metador""]",5,15,"[""Metador""]"
actor-census--mitre:G0021,Molerats,G0021,true,"[""molerats""]",19,57,"[""ALUMINUM SARATOGA"", ""Gaza cyber gang"", ""Gaza Cybergang"", ""Gaza Hacker Team"", ""MITRE: G0021"", ""Molerats"", ""Operation Molerats""]"
actor-census--mitre:G0069,MuddyWater,G0069,true,"[""muddywater""]",80,291,"[""Cobalt Ulster"", ""Earth Vetala"", ""Mango Sandstorm"", ""MERCURY"", ""MuddyKrill"", ""MuddyWater"", ""SectorD02"", ""SeedWorm"", ""Seedworm"", ""Static Kitten"", ""TA450"", ""TEMP.Zagros""]"
actor-census--sha256:c6676bfbcc20d334b7aaa598a7973ecb34d8eb000230b29d1056a388babc93eb,Nazar,,true,"[""nazar""]",5,15,"[""Nazar""]"
actor-census--sha256:562a04ebefc2ad3711f754620b413aea1c37549d4a3d4a765082e4bf3ea9f39b,Night Tsunami,,true,"[""nso-group""]",25,86,"[""DEV-0336"", ""Night Tsunami"", ""NSO Group""]"
actor-census--mitre:G0133,Nomadic Octopus,G0133,true,"[""nomadic-octopus""]",8,33,"[""DustSquad"", ""Nomadic Octopus""]"
actor-census--mitre:G0049,OilRig,G0049,true,"[""apt34""]",53,184,"[""APT34"", ""Chrysene"", ""COBALT GYPSY"", ""Crambus"", ""DNSpionage"", ""Earth Simnavaz"", ""EUROPIUM"", ""Evasive Serpens"", ""Hazel Sandstorm"", ""Helix Kitten"", ""IRN2"", ""ITG13"", ""OilRig"", ""Oilrig"", ""TA452"", ""Twisted Kitten""]"
actor-census--sha256:e3692d0c9f99c599a524ea3c645c7bd7c141fba3aab5d9febca914fee6ae03d9,Opal Sleet,,true,"[""konni""]",41,141,"[""Konni"", ""Opal Sleet"", ""OSMIUM""]"
actor-census--mitre:G0040,Patchwork,G0040,true,"[""patchwork""]",33,115,"[""APT-C-09"", ""Capricorn Organisation"", ""Chinastrats"", ""Dropping Elephant"", ""Hangover Group"", ""Mahaboo"", ""MONSOON"", ""Neon, Confucius"", ""Operation Hangover"", ""Patchwork"", ""Viceroy Tiger""]"
actor-census--mitre:G0068,PLATINUM,G0068,true,"[""platinum""]",8,28,"[""DeadlyKiss"", ""Platinum"", ""PLATINUM"", ""TwoForOne""]"
actor-census--mitre:G0056,PROMETHIUM,G0056,true,"[""strongpity""]",18,62,"[""APT-C-41"", ""PROMETHIUM"", ""StrongPity""]"
actor-census--mitre:G0034,Sandworm Team,G0034,true,"[""sandworm""]",111,393,"[""APT44"", ""BE2 APT"", ""Black Energy"", ""BlackEnergy (Group)"", ""ELECTRUM"", ""Electrum"", ""FROZENBARENTS"", ""Grey Energy"", ""Hades"", ""IRIDIUM"", ""Iridium"", ""IRON VIKING"", ""Iron Viking"", ""Quedagh"", ""Quedagh Group"", ""Sandworm"", ""Sandworm Team"", ""Sandworm Team (MITRE G0034)"", ""Seashell Blizzard"", ""TeleBots"", ""Telebots"", ""TEMP.Noble"", ""Voodoo Bear""]"
actor-census--mitre:G1041,Sea Turtle,G1041,true,"[""sea-turtle""]",29,78,"[""Cosmic Wolf"", ""Marbled Dust"", ""Sea Turtle"", ""SILICON"", ""Teal Kurma""]"
actor-census--mitre:G1008,SideCopy,G1008,true,"[""sidecopy""]",23,85,"[""SideCopy""]"
actor-census--mitre:G0121,Sidewinder,G0121,true,"[""lamberts"", ""sidewinder""]",42,138,"[""APT-C-39"", ""Lamberts"", ""Longhorn"", ""Rattlesnake"", ""Sidewinder"", ""SideWinder"", ""T-APT-04""]"
actor-census--mitre:G1033,Star Blizzard,G1033,true,"[""callisto""]",32,115,"[""Calisto"", ""Callisto"", ""Callisto Group"", ""COLDRIVER"", ""Reuse Team"", ""SEABORGIUM"", ""Star Blizzard"", ""TA446"", ""TAG-53""]"
actor-census--sha256:fdf3522f2ad0b4920da659cf41213d3e09d8b8e8dc3c0d7e9096dfdc23c31545,TAG-100,,true,"[""tag-100""]",1,5,"[""TAG-100""]"
actor-census--sha256:b2855fb1d50d5c70ed7d47c6d1f77cee0a4b54ef4a36f79dd0691494a42d2582,The Mask,,true,"[""careto""]",10,35,"[""Careto"", ""The Mask""]"
actor-census--mitre:G0089,The White Company,G0089,true,"[""white-company""]",4,12,"[""The White Company""]"
actor-census--mitre:G0134,Transparent Tribe,G0134,true,"[""transparent-tribe""]",36,130,"[""APT-C-56"", ""APT36"", ""APT36 / APT-36"", ""Copper Fieldstone"", ""COPPER FIELDSTONE"", ""Green Havildar"", ""Mythic Leopard"", ""ProjectM"", ""Temp.Lapis"", ""Transparent Tribe""]"
actor-census--mitre:G0010,Turla,G0010,true,"[""turla""]",85,272,"[""BELUGASTURGEON"", ""Group 88"", ""IRON HUNTER"", ""ITG12"", ""Krypton"", ""MAKERSMARK"", ""Secret Blizzard"", ""SIG23"", ""Skipper Turla"", ""Snake"", ""Turla"", ""Turla Group"", ""Turla Team"", ""Uroburos"", ""Venomous Bear"", ""Waterbug"", ""WhiteBear""]"
actor-census--sha256:431b740c94ed0c9a7c852f729e490b5337bdd9bfcdd0dae9ee33f6a8afac5d24,UNC1151,,true,"[""ghostwriter""]",25,85,"[""DEV-0257"", ""Ghostwriter"", ""Storm-0257"", ""TA445"", ""UNC1151""]"
actor-census--sha256:fc4236049760901a1c862cb9a52bfef60d54785f355ba2d4165cddf012e955b5,UNC2891,,true,"[""unc2891""]",3,13,"[""UNC2891""]"
actor-census--sha256:98baf68e139fb813d8676c880b617ab0231c9edb3d0407e07424a2b491e75fa4,UNC3347,,true,"[""unc3347""]",2,6,"[""UNC3347""]"
actor-census--sha256:16c36cffded718150ddd1cb2ac4e47d511f7e32458413073cbc977328cd48111,UNC4841,,true,"[""unc4841""]",8,16,"[""UNC4841""]"
actor-census--sha256:088fd86e991234a3f6a2b63b5f1c5e34a5656a1ce1ac259043e6987c026bf596,UNC5174,,true,"[""unc5174""]",8,22,"[""UNC5174""]"
actor-census--sha256:982163311dc12e639e30d92b01d767fbda3a7b1fed4cb90608bc424b7d1a4774,UNC6485,,true,"[""unc6485""]",0,0,"[""UNC6485""]"
actor-census--sha256:475b7ba93e31b43af76f72ca13c8d9d154e57825375435ce65356fba379db9b9,UNG0002,,true,"[""ung0002""]",1,5,"[""UNG0002""]"
actor-census--sha256:321c6ce2b1f3e97e1b7ea63625dd0f8ff3103fd7cf5361bd1fb1a1a17329e2f5,Void Balaur,,true,"[""void-balaur""]",4,16,"[""Void Balaur""]"
